,Unnamed: 0,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature,lyrics
722,722,Friday To Sunday,7GZ5lWqONRabYPdUO234aC,electronic,https://open.spotify.com/track/7GZ5lWqONRabYPdUO234aC,Justice Crew,07Q9n9pbwR6jQ8xH4SA46b,"['australian pop', 'australian talent show']",2010-12-17,192453,0,0.645,0.991,7,-3.7239999999999998,0,0.0415,0.0649,2.68e-06,0.193,0.602,125.94,192453,4,"From Friday to Sunday I make the girls go wild
From Friday to Sunday you know they like my style.
And body to body it's like a jungle inside
From Friday to Sunday, F-friday to Sunday.

JUSTICE CREW!
Its 5: 29 and I'm thinking 'bout tonight
Got my eyes on the door and my mind runnin' wild.
Cause in a minute, (aye, aye)

You can watch me come alive
Once I get in it (aye, aye)
Let's party day and night.
All the girls lookin' sweet

Swingin' hips to the beat.
In the club from the streets
And you know we're rollin' deep
It's getting' crazy (aye, aye)

And there ain't no stoppin' now
The walls are shaking (aye aye)
And the roof is coming down (down).
I came here to party

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
723,723,I Can Only Imagine (feat. Chris Brown & Lil Wayne),4f3uZW3Wc1uO2cN4WJs5nu,electronic,https://open.spotify.com/track/4f3uZW3Wc1uO2cN4WJs5nu,"['David Guetta', 'Chris Brown', 'Lil Wayne']","['1Cs0zKBU1kc0i8ypK3B9ai', '7bXgB6jMjp9ATFy66eO08Z', '55Aa2cqylxrFIXC767Z865']","[['big room', 'dance pop', 'edm', 'pop', 'pop dance'], ['dance pop', 'pop', 'pop rap', 'r&b', 'rap'], ['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",2012-12-07,209533,54,0.67,0.9390000000000001,9,-2.06,1,0.0427,0.0463,1.1e-06,0.335,0.264,127.946,209533,4,"Where you been? Where you been all my life?
Girl it's a sin, the way you looking alive
It's obvious that I want something from you
You know what, what I wanna do, do, do
If we touch, it would bring me to life
I can only imagine, only imagine what it'd be like
Oh, every time, it will bring me to life
I can only imagine, only imagine
What it'd be like
What it'd be like
What it'd be like, like, like
What it'd be like, like, like

I saw you from afar, thought I'd say ""Wassup""
You can tell me your name, when we waking up
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
724,724,Give Life Back to Music,0dEIca2nhcxDUV8C5QkPYb,electronic,https://open.spotify.com/track/0dEIca2nhcxDUV8C5QkPYb,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,"['electro', 'filter house']",2013-05-17,275386,62,0.7879999999999999,0.616,9,-10.671,0,0.0337,0.00286,0.5489999999999999,0.0952,0.696,119.037,275387,4,"Let the music in tonight
Just turn on the music
Let the music of your life
Give life back to music

Let the music in tonight
Just turn on the music
Let the music of your life
Give life back to music

Let the music in tonight
Just turn on the music
Let the music of your life
Give life back to music
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
725,725,Hologram,6roC9pJBDZDzczW0WJlnBd,electronic,https://open.spotify.com/track/6roC9pJBDZDzczW0WJlnBd,Bassnectar,1JPy5PsJtkhftfdr6saN2i,"['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",2012-10-16,288000,0,0.45299999999999996,0.9490000000000001,7,-3.68,0,0.0706,0.000551,0.00021,0.11,0.391,140.025,288000,4,"Anything can happen
It's a hologram
It's a hologram
Heavy lead belly
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
726,726,Cold Act Ill - Wolfgang Gartner Monster Mix,4WmyD4YajchaLg8vVP332D,electronic,https://open.spotify.com/track/4WmyD4YajchaLg8vVP332D,"['Classixx', 'Wolfgang Gartner']","['0vUTfcBDZZo2OUQJci5UNZ', '3534yWWzmxx8NbKVoNolsK']","[['alternative dance', 'chillwave', 'electrofox', 'filter house', 'nu disco'], ['complextro', 'edm', 'electro house', 'house', 'pop dance']]",2010-11-16,466452,0,0.741,0.9309999999999999,1,-5.527,1,0.0851,0.0002,0.67,0.149,0.409,127.991,466453,4,lyrics not found
727,727,Dead Silence,3LyFrDVrJU4iWYEN4GawzB,electronic,https://open.spotify.com/track/3LyFrDVrJU4iWYEN4GawzB,Museum of Bellas Artes,0g7Wlsyr3GX6b62bx3GfEn,['swedish synthpop'],2012-06-11,166648,1,0.313,0.508,0,-9.052,1,0.0294,0.4,0.9309999999999999,0.134,0.165,108.03200000000001,166648,4,lyrics not found
728,728,Derezzed - Remixed by The Glitch Mob,4lteJuSjb9Jt9W1W7PIU2U,electronic,https://open.spotify.com/track/4lteJuSjb9Jt9W1W7PIU2U,"['Daft Punk', 'The Glitch Mob']","['4tZwfgrHOc3mvqYlEYSvVi', '3a9qv6NLHnsVxJUtKOMHvD']","[['electro', 'filter house'], ['edm', 'electro house', 'glitch', 'glitch hop', 'indietronica']]",2011-01-01,262240,47,0.518,0.527,8,-7.684,1,0.0687,0.0569,0.00263,0.107,0.213,96.995,262240,4,
729,729,Ping Pong,7cOKuMZ1zn36nELzNTnee9,electronic,https://open.spotify.com/track/7cOKuMZ1zn36nELzNTnee9,Bassnectar,1JPy5PsJtkhftfdr6saN2i,"['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",2012-04-10,272000,0,0.542,0.9790000000000001,1,-2.286,1,0.0772,0.000101,0.732,0.573,0.637,159.931,272000,4,"Down, low, down,
Down, down, down low, down
It could be thrill
Down, low, down,
Down, down, down low, down
It could be thrill
Down, low, down,
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
730,730,Tidal Wave,6y7hF3bf8GP2gHSdsrczlY,electronic,https://open.spotify.com/track/6y7hF3bf8GP2gHSdsrczlY,"['Sub Focus', 'Alpines']","['0QaSiI5TLA4N7mcsdxShDO', '5Rja2iSIMNhzHMRoKzHKNX']","[['dancefloor dnb', 'drum and bass', 'uk dance', 'uk dnb'], ['shimmer pop']]",2012-01-01,226358,0,0.526,0.898,5,-4.337,1,0.0414,0.047,1.26e-06,0.10300000000000001,0.49,173.94799999999998,226359,4,"You can't just give it away
Like it means nothing
Love is in this gateway
You win something

I'm tired of being
On the outside
I want to know
What it's like
I'm tired of seeing
All the sights

I want to feel
Us collide

Your love washes over
Like a tidal wave
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
731,731,"Phantom, Pt. II",4gy5mZED6resnQ34djqdxk,electronic,https://open.spotify.com/track/4gy5mZED6resnQ34djqdxk,Justice,1gR0gsQYfi6joyO1dlp76N,"['alternative dance', 'electronica', 'filter house', 'new rave']",2007-06-18,200826,0,0.621,0.726,7,-6.407,1,0.18899999999999997,0.0022,0.785,0.647,0.386,116.95,200826,4,lyrics not found
