,Unnamed: 0,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature,lyrics
83,83,Wage Slaves,58Cy98y0guUcK3Sn6GaiUk,heavy-metal,https://open.spotify.com/track/58Cy98y0guUcK3Sn6GaiUk,All Shall Perish,7GkGdNLPzWw4e6ctwKvI2x,"['deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore']",2006-08-04,224333,0,0.327,0.983,11,-2.144,1,0.16,0.000136,0.27399999999999997,0.0602,0.0881,101.93799999999999,224333,4,"C'mon!

Scathing attacks of time and torment
When we sleep walk our lives away
These thieves
They've made our hearts break

So now I'm screaming
Attacks of heartless horror
At them their cash can't kill us all
And now we have built we have
We have built upon their dream too long (for too long)
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
84,84,Curse Of The Pharaohs,6d4jhNSpLt9gMFal2f5rni,heavy-metal,https://open.spotify.com/track/6d4jhNSpLt9gMFal2f5rni,Mercyful Fate,0W8edGiwAsv6HXF0Kyc2V9,"['album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'thrash metal']",1983,237186,0,0.33399999999999996,0.855,9,-5.91,1,0.0835,0.00020899999999999998,0.0627,0.20800000000000002,0.623,137.577,237187,4,"Away out in Egypt in the valley of kings
Where the mummified pharaohs
Pretend dead in their sleep

Don't touch, never ever steal
Unless you're in for the kill
Or you'll be hit by the curse of the pharaohs
Yes you'll be hit and the curse is on you

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
85,85,Of Mind – Nocturne,1W9LVZfmOltv8rlodKOaqH,heavy-metal,https://open.spotify.com/track/1W9LVZfmOltv8rlodKOaqH,TesseracT,23ytwhG1pzX6DIVWRWvW1r,"['djent', 'progressive metal']",2013-05-27,350306,0,0.573,0.9229999999999999,11,-5.5089999999999995,0,0.0634,0.000267,0.000259,0.051,0.445,130.005,350307,3,"Climb
You're dehydrated
Fly
Your wings are jaded
Cry
You're enervated
Die
For what you believe in
Try
You've nearly made it
Why?

You're the plague within my dreams
Soaring through an atmosphere of an adequate lack of strength
And we're responsible
The truth is that it will end here
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
86,86,Cafo,1ZfnGTUnha3QHj3KFmub0W,heavy-metal,https://open.spotify.com/track/1ZfnGTUnha3QHj3KFmub0W,Animals As Leaders,65C6Unk7nhg2aCnVuAPMo8,"['djent', 'instrumental djent', 'instrumental rock', 'jazz metal', 'progressive jazz fusion', 'progressive metal']",2009-04-28,401120,48,0.39899999999999997,0.94,4,-6.686,1,0.0915,1.7e-05,0.815,0.348,0.132,154.999,401120,3,
87,87,Ov Fire And The Void,2Q73wKbwLLcGS404gkTfjH,heavy-metal,https://open.spotify.com/track/2Q73wKbwLLcGS404gkTfjH,Behemoth,1MK0sGeyTNkbefYGj673e9,"['black metal', 'death metal', 'metal', 'pagan black metal', 'polish black metal', 'polish death metal', 'polish metal']",2009,267320,45,0.465,0.978,1,-4.34,1,0.084,2.98e-05,0.6459999999999999,0.0268,0.13,129.994,267320,4,"I the Sun ov man The offspring ov the stellar
Race My halo fallen and crushed upon the earth

So that I may bring balance to this world I son ov perdition From
Sheer nothingness transgressed Unto the highest self -- to utmost
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
88,88,South Of Heaven,1HNFInFeXqddmDRqvlelGQ,heavy-metal,https://open.spotify.com/track/1HNFInFeXqddmDRqvlelGQ,Slayer,1IQ2e1buppatiN1bxUVkrk,"['alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",1988-01-01,298533,0,0.314,0.991,5,-3.852,0,0.349,0.000139,0.0652,0.11,0.0396,138.77700000000002,298533,4,"An unforeseen future nestled somewhere in time
Unsuspecting victims, no warnings, no signs
Judgment day, the second coming arrives
Before you see the light you must die

Forgotten children conform a new faith
Avidity and lust, controlled by hate
The never ending search for your shattered sanity
Souls of damnation in their own reality

Chaos rampant in an age of distrust
Confrontations, impulsive habitat

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
89,89,Mr. Crowley - 2002 Version,7AWeyu0x4vJp3pb2RKadBT,heavy-metal,https://open.spotify.com/track/7AWeyu0x4vJp3pb2RKadBT,Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",1997-11-11,295133,0,0.32299999999999995,0.775,2,-4.766,0,0.0384,0.0361,0.0174,0.428,0.38299999999999995,108.03,295133,4,"Mr. Crowley, what they done in your head
Oh Mr. Crowley,did you talk with the dead
Your lifestyle to me seemed so tragic
With the thrill of it all
You fooled all the people with magic
Yeah you waited on Satan's call

Mr. Charming, did you think you were pure
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
90,90,The Axe,25I6CiICRyGB0K7E9c7Ho0,heavy-metal,https://open.spotify.com/track/25I6CiICRyGB0K7E9c7Ho0,Gojira,0GDGKpJFhVpcjIGF8N6Ewt,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",2012-06-26,274480,45,0.313,0.9790000000000001,5,-5.322,0,0.12,7.31e-05,0.187,0.445,0.10800000000000001,129.888,274480,4,"I've been a victim to the blade against myself
Bloodletting all of my soul
Sucked in, paralyzed in this vortex
Reduced to silence
In the dark, I've lingered too long
This sharpened axe, beam of light
I reach for, and I master
Wield against these shadows

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
91,91,The Number Of The Beast - 1998 Remastered Version,1s4Ie0cT6P73SRSfh3oyGW,heavy-metal,https://open.spotify.com/track/1s4Ie0cT6P73SRSfh3oyGW,Iron Maiden,6mdiAmATAx73kdxrNrnlao,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1982,291373,0,0.42,0.93,2,-5.582999999999999,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373,4,"Woe to you, oh earth and sea
For the Devil sends the beast with wrath
Because he knows the time is short
Let him who hath understanding reckon the number of the beast
For it is a human number
Its number is 666

I left alone, my mind was blank
I needed time to think
To get the memories from my mind
What did I see? Can I believe
That what I saw that night was real and not just fantasy?

Just what I saw in my old dreams
Were they reflections of my warped mind staring back at me?
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
92,92,"Now, Diabolical",3Wgz0gnDV5emCMncxx9Zr3,heavy-metal,https://open.spotify.com/track/3Wgz0gnDV5emCMncxx9Zr3,Satyricon,221Rd0FvVxMx7eCbWqjiKd,"[""black 'n' roll"", 'black metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal']",2015-05-01,366520,3,0.42100000000000004,0.955,9,-9.821,0,0.13699999999999998,0.000145,0.0112,0.893,0.0693,129.974,366520,4,"The chase is on
Reverie dies
Stand up be counted
This world that we hold
Will never kneel
Fuck you - you can never win
You never had
Our persistence
It's an honor never bestowed upon you
We're wide - awake
All senses alert
We'll brush you off
Like dirt on our skin
A lifetime under devil wings
Has forged a shield of unpenetrable strength

'Cause they want
'Cause they need
'Cause they are
Made to be
Now, Diabolical

Countless nights of ferocious anger
And grinding teeth
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
93,93,Night Witches,4GyoRIx9au0OSRrqbArkia,heavy-metal,https://open.spotify.com/track/4GyoRIx9au0OSRrqbArkia,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"['metal', 'power metal', 'swedish metal', 'swedish power metal']",2014-05-12,181333,0,0.546,0.92,5,-4.83,0,0.0592,0.0066099999999999996,3.13e-06,0.904,0.265,95.99600000000001,181333,4,"From the depths of hell in silence
Cast their spells, explosive violence
Russian night time, flight perfected
Flawless vision, undetected
From the depths of hell in silence
Cast their spells, explosive violence
Russian night time, flight perfected
Flawless vision, undetected

Pushing on and on, their planes are going strong
Air force's number one
Somewhere down below they're looking for the foe
Bombers on a run
You can't hide, you can't move, just abide
Their attack's been proved
Raiders in the dark
Silent through the night, the witches join the fight
Never miss their mark

Canvas wings of death
Prepare to meet your fate
Night bomber regiment 588

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
94,94,Taking The World By Storm,58Kclyn4LKyfaP5DNoOu2d,heavy-metal,https://open.spotify.com/track/58Kclyn4LKyfaP5DNoOu2d,Kataklysm,7kozeGeawfP7IEEL6dddrM,"['brutal death metal', 'canadian metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'quebec death metal', 'technical melodic death metal']",2008-05-27,239226,0,0.46,0.972,1,-4.498,0,0.156,0.0027,0.00133,0.11800000000000001,0.233,79.97399999999999,239227,4,"Corruption (corruption)
A poisoned apple
That feeds your loss
Weaken (weaken)
Reality is the greatest curse

Welcome to this
Ensuring soft will
I tried so hard
Through the impossible
Clenching my fists
This fight will never end
Nation rise
Taking the world by storm

Overcome the pain
Overcome, overcome
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
95,95,Painkiller,0L7zm6afBEtrNKo6C6Gj08,heavy-metal,https://open.spotify.com/track/0L7zm6afBEtrNKo6C6Gj08,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']",1990-09-26,365826,65,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.10099999999999999,103.16,365827,4,"Faster than a bullet
Terrifying scream
Enraged and full of anger
He's half man and half machine
Rides the metal monster
Breathing smoke and fire
Closing in with vengeance soaring high

He is the painkiller
This is the painkiller
Planets devastated
Mankind's on its knees
A saviour comes from out the skies
In answer to their pleas
Through boiling clouds of thunder
Blasting bolts of steel
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
96,96,Beyond The Dark Sun,2lEX30TMpHmvvqgbnGLNci,heavy-metal,https://open.spotify.com/track/2lEX30TMpHmvvqgbnGLNci,Wintersun,6ui6SwChan7c1KYBQCqGKV,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'finnish power metal', 'finnish progressive metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic death metal', 'viking metal']",2004-09-13,158333,0,0.163,0.87,0,-6.433,1,0.0923,1.23e-06,0.0718,0.528,0.36,178.892,158128,4,"For years I have traveled in coldness
But my heart is warm as the darkened sun above me
Nothing can never take away
What I've seen with these tired eyes

Face of the weeping night
And the shade of the fading light
Face of the weeping night
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
97,97,Panophobia,39A39aBhoPj46Zl4LibcVB,heavy-metal,https://open.spotify.com/track/39A39aBhoPj46Zl4LibcVB,The Agonist,3NrGqWwh6dKk99v1UFqQak,"['canadian metal', 'canadian metalcore', 'melodic death metal', 'melodic metalcore', 'quebec death metal', 'slayer']",2012-06-04,234333,0,0.53,0.995,7,-4.209,1,0.0668,5.08e-06,0.794,0.373,0.349,122.47200000000001,234333,4,"Keep out the intruders! Put the drawbridge up!
The enemy ransacked what we had just rebuilt!
Now the garden lies in serene symmetry and severe color theory

Roots slowly poisoning through strategic seeds planted inside
We're much safer self-preserved, let the Dead Sea rise
No, the watch dogs aren't robots, they can't defend against their lures
Doors that weld shut behind you and books that fly like birds

Crushed by backpacks filled with ammo, luggage carts distracted the defense
And the troops sneak in undetected, charades begin, start the pretense
Obsessive thought in royal chambers invites Trojan warriors in
Little exceptions seem so harmless, little victories, little wins

And now why has the plan failed? We sit here aimless once again
With all units deployed fully, how is it we let him in?
All the corporals agreed, zero-tolerance enforced
But as cold as doorknobs were I somehow still opened the doors
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
98,98,Creeping Death,3LM41UarpHPJkUZ7rVbbGx,heavy-metal,https://open.spotify.com/track/3LM41UarpHPJkUZ7rVbbGx,Metallica,2ye2Wgw4gimLv2eAKyk1NB,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",1984-07-27,395133,0,0.375,0.951,4,-9.113,0,0.113,0.000754,0.259,0.10300000000000001,0.198,100.631,395133,4,"Slaves!
Hebrews born to serve
To the pharaoh
Heed!
To his every word
Live in fear
Faith!
Of the unknown one

The deliverer
Wait!
Something must be done
Four hundred years

So let it be written
So let it be done

I'm sent here by the chosen one
So let it be written
So let it be done
To kill the first-born pharaoh son
I'm creeping death

Now!
Let my people go
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
99,99,Thousandfold,2JFnvk50eXQ5ukFCoUHgcr,heavy-metal,https://open.spotify.com/track/2JFnvk50eXQ5ukFCoUHgcr,Eluveitie,5X0N2k3qMnI8kSrGJT3kfT,"['bow pop', 'celtic metal', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",2010-03-09,200240,0,0.521,0.988,7,-2.7760000000000002,0,0.0756,0.0637,0.0858,0.166,0.389,124.994,200240,4,"Sprinkled by the trappings
Of words (that) make the outlines
Blur on the showplace of made history
The folk is willed
(To) parrot the dished up tale
The lure of a higher meaning

Cheat, you had to create
An enemy stereotype
To receive your absolution
A frothy, poor excuse for your foray
To disengage (from) the deeps of your encumbrance

Behold
All our gold
Thousandfold
Bereave me
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
100,100,Stormcrow,3MexWqbKv8BcRQuD9rURzU,heavy-metal,https://open.spotify.com/track/3MexWqbKv8BcRQuD9rURzU,Cain's Offering,09EwLsoJmivFrBl0yisGDE,"['finnish power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal', 'symphonic power metal']",2015-05-15,375013,30,0.433,0.9059999999999999,8,-6.1129999999999995,1,0.0514,5.8099999999999996e-05,0.0,0.105,0.275,146.00799999999998,375013,4,"Rising from the ashes
A Dark messenger of sorrow
I'm the Stormcrow
Heaven and Hell
Entwined in a dance that you know so well
Your pleasure and pain
They are my domain
They're where I reign
You've been waiting for me
In your denial it's hard to see
Addicted to pain, your life is a cage
And you heart is the stage
Where I'll play my symphony so vile?
Your life it will never be the same
In storm will rise again and
You'll see too late I am all that you hate
Rising from the ashes
A Dark messenger of sorrow
I'm the Stormcrow
I'm your woe
Cruel wings of destruction
Harbinger of your downfall
I'm the Stormcrow
I'm your woe
I'm your Cain
The pain that will bring you down to your knees
The beast you have slain again and again
I still remain
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
101,101,Cosmic Keys to My Creations & Times - Re-Mastered,7jCAdkP4BDp3cXyBSiWbFU,heavy-metal,https://open.spotify.com/track/7jCAdkP4BDp3cXyBSiWbFU,Emperor,6jPWrSmxOd9mj7Xaj4EP2Y,"['black metal', 'metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'symphonic metal', 'technical black metal']",2014-05-26,366146,0,0.0932,0.9590000000000001,9,-6.778,0,0.0924,2.25e-06,0.892,0.35,0.0387,162.412,366147,3,"The heavens are lit by the stars
Where years of secrets of universal forces lay hid.
They shine so bright, but yet
They have seen more evil than time itself.
Reflected in the deepless lakes
(They are drowning in black elements).

They are the planetary keys to unlimited wisdom
And power for the Emperor to obtain.
(They) being the gods of the wolves
Whom upon they bark at night,

Requesting their next victim in thirst of blood.
I enjoy those moments I may haunt with these beasts of the night.

What kinds of beings are existing at the deeps of my lakes?
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
102,102,Buried Dreams,1nS7bYv66OXdVnztWgC4B7,heavy-metal,https://open.spotify.com/track/1nS7bYv66OXdVnztWgC4B7,Carcass,5lhaM01nwvsMZpmPY2HVER,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'hard rock', 'metal']",1993,238746,0,0.27,0.99,4,-4.364,1,0.107,8.5e-06,0.0811,0.0941,0.22,137.507,238747,4,"Welcome, it's a world of hate
Your life of buried dreams
Smothered, by the soils of fate

Welcome, to a world of pain
Bitterness your only wealth
The sands of time kicked in your face
Rubbed in your face

When aspirations are squashed
When life's chances are lost
When all hope is gone
When expectations are quashed
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
103,103,Forging Towards the Sunset,5WDcYDIzI0DBhDcfDLPrVh,heavy-metal,https://open.spotify.com/track/5WDcYDIzI0DBhDcfDLPrVh,Anaal Nathrakh,7vrrJ5YlL3I8XUrh1ktGJV,"['birmingham metal', 'black metal', 'british black metal', 'british grindcore', 'brutal death metal', 'death metal', 'metal', 'technical black metal']",2012-10-15,226893,0,0.33899999999999997,0.861,1,-1.432,0,0.0691,3.36e-06,0.262,0.629,0.27399999999999997,114.99700000000001,226893,4,"Believe in nothing shining brighter than the sun
Take up the battle, contemplating god

Forging towards the sunset
Denying bitter reality
Until that desperate moment
When you're forced to true clarity
Make the darker world a lie everyone

Fucking hilarious, you fucking could be other
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
104,104,High Road,4coYVm83MTdcEKlWcbU4Zh,heavy-metal,https://open.spotify.com/track/4coYVm83MTdcEKlWcbU4Zh,Mastodon,1Dvfqq39HxvCJ3GvfeIFuT,"['alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal']",2014-06-20,255626,48,0.428,0.9570000000000001,9,-3.201,1,0.0565,6.53e-06,0.0213,0.0503,0.467,144.086,255627,3,"You let the wind take us down.
You let the storm come wipe us out
I saw the fog snuff you out
I saw the ocean come take you under

I have my boot stuck in your mouth
I have you screaming for your last breath, yeah
I shoved them up deep inside

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
105,105,Hunger,75vG0v9Ql3pt9vQGb49YsS,heavy-metal,https://open.spotify.com/track/75vG0v9Ql3pt9vQGb49YsS,Amaranthe,2KaW48xlLnXC2v8tvyhWsa,"['gothic symphonic metal', 'power metal']",2011-01-01,192066,0,0.5329999999999999,0.946,0,-3.9219999999999997,0,0.107,0.000121,0.0,0.28,0.435,100.065,192067,4,"Hear me scream
It's unreal, what's inside of me
Broken bones and the code that hunts me
Welcome home, I'm alone, is it gone
What I'm feeling is surreal

World in flames
It's a chase, I'm a cornered man
It's a pulse in my veins, no delays
It's a rain, it's a chamber of dust
As I'm viewing the plains

Of the sorrow I lust

I have no faith in our reality
No mirror can correct my destiny
One thing to rule what I've become
Take it or leave it 'cause this is my love song

A drop of blood
A flood of anger for old times

Of the sorrow I lust

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
106,106,Rasputin,1L3VY7f1nQQVyfs8ZunYRL,heavy-metal,https://open.spotify.com/track/1L3VY7f1nQQVyfs8ZunYRL,Turisas,0ykT1si9XRFPmEvWOnf4YI,"['folk metal', 'metal', 'nordic folk metal', 'power metal', 'slavic folk metal', 'viking metal']",2007-06-18,231493,0,0.261,0.934,9,-2.765,1,0.0931,6.86e-05,6.13e-05,0.217,0.5479999999999999,162.02100000000002,231493,4,"There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks, he was such a lovely dear
He could preach the bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire

Ra Ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra Ra Rasputin
Russia's greatest love machine
It was a shame how he carried on

He ruled the Russian land and never mind the tsar
But the kasachok he danced really wunderbar
In all affairs of state, he was the man to please
But he was real great when he had a girl to squeeze
For the queen he was no wheeler dealer
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
107,107,Trollhammaren,4VCorAVM6wDkBp5MTZkV3A,heavy-metal,https://open.spotify.com/track/4VCorAVM6wDkBp5MTZkV3A,Finntroll,4ZgkHVHmGPXuRy8zd26ZJX,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",2004,208680,50,0.43,0.934,0,-6.107,1,0.0862,1.78e-06,0.484,0.354,0.449,94.98899999999999,208680,4,"Bland skuggor rider ett odjur
Som ett svart träd
Griper hårt på en mäktig hammare
Ut för svaga kristna blod

Trollhammaren!
Trollhammaren!

Trollhammaren sveper igen
Hugga ned, broder igen
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
108,108,Seasons In The Abyss,2jfYVyExxd0j61Qm5TZi6V,heavy-metal,https://open.spotify.com/track/2jfYVyExxd0j61Qm5TZi6V,Slayer,1IQ2e1buppatiN1bxUVkrk,"['alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",1990-01-01,397826,0,0.264,0.9690000000000001,5,-4.177,0,0.162,0.0034700000000000004,0.00123,0.0885,0.168,151.939,397827,4,"Razor's edge outlines the dead
Incisions in my head
Anticipation, the stimulation
To kill the exhilaration

Close your eyes, look deep in your soul
Step outside yourself and let your mind go
Frozen eyes stare deep in your mind as you die!

Close your eyes and forget your name
Step outside yourself and let your thoughts drain
As you go insane, go insane!

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
109,109,The Divided Heart,5IJIWsdDqJ5guZpNliKHJQ,heavy-metal,https://open.spotify.com/track/5IJIWsdDqJ5guZpNliKHJQ,Elvenking,09b5OcuIELTdD7FfzQzcdB,"['folk metal', 'italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic power metal', 'tolkien metal']",2007-09-14,278266,41,0.513,0.846,8,-4.353,1,0.0408,2.61e-05,1.0300000000000001e-05,0.10400000000000001,0.48700000000000004,119.93299999999999,278267,4,"Two sided heart pushing to face another walk from the start
Shifting my soul to what was heaven before and now's just a stain
A novelty no more

Passion and soul together deceiving my brain and I fall
But soon they will fade delighted by something else and now I rewind
One more time
Waiting for...

All my feelings now in vain
The divided heart

Tearing me apart, the divided heart
Playing its game for all these wasted years I have been walking alone
All these years I have been carried away, carried away

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
110,110,Calling Card,0s9jKsjMpUt2pYjzVnmMeE,heavy-metal,https://open.spotify.com/track/0s9jKsjMpUt2pYjzVnmMeE,Within The Ruins,5mscNJ6lE9Kj7tWv4iCk7y,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'progressive deathcore']",2014-07-22,279506,0,0.44799999999999995,0.9940000000000001,1,-3.3710000000000004,0,0.11199999999999999,0.0019199999999999998,0.0037,0.828,0.193,117.554,279507,4,"I am a new class of evil
A cynic, a thief, a criminal with no sympathy
I will smile, my insidious smile
An anarchist's living dream
I am an agent, an agent of chaos
I am a force, a force of nature
I will smile, my insidious smile

Live just to watch it all burn
No plan, no code, no reasons why

I relieve you of the burden
Of your failed and useless lives
As your world crumbles
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
111,111,Alison Hell,153SwL1d9SfCLWhqIs08we,heavy-metal,https://open.spotify.com/track/153SwL1d9SfCLWhqIs08we,Annihilator,0L8QRAAuWjqvTM8FpQ1gYO,"['canadian metal', 'death metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'speed metal', 'technical groove metal', 'thrash metal']",1989,301053,49,0.365,0.978,9,-6.314,1,0.0698,0.00016,0.0024100000000000002,0.20600000000000002,0.10800000000000001,101.88600000000001,301053,4,"(Ha-ha-ha-ha-ha)
(I watch you)

Alice, isn't frightening?
Alice, aren't you scared?
Alice, isn't is wonderful?
Living life afraid
Don't look around the corner
I might be lurking there
Under the bed at night
You're up till dawn again

Alison hell - Your mind begins to fold
Alison hell - Aren't you growing cold?
Alison hell - You are looking blue
Alison hell - What else can you do?

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
112,112,In Hell Is Where She Waits for Me,2Uxh6Vjw0GJgmnV2GW9N5y,heavy-metal,https://open.spotify.com/track/2Uxh6Vjw0GJgmnV2GW9N5y,The Black Dahlia Murder,4xTDPgk4jHCF0qui3dH6BS,"['american melodeath', 'death metal', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore']",2013-06-11,320760,33,0.47,0.9990000000000001,0,-3.9019999999999997,1,0.201,3.45e-06,0.79,0.324,0.0364,119.96799999999999,320761,4,"The Lord is my shepherd
I shall not want
He maketh me to lie down in green pastures
He leadeth me beside the still waters
He restoreth my soul
He leadeth me in the paths of righteousness for his name's sake

Ye, though I walk through the valley of the shadow of death
I will fear no evil
For thou art with me

I watch the bitter tears slalom down grief stricken faces
For a moments time I feel I am the god of which they speak
Under the guise of anonymity I masquerade in thrilling mockery
An erection juts begrudgingly from twixt my silken Sunday pleats

The coffin is sealed face to go unrevealed
But I dare know what lies underneath
Two bloodless halves of a dark flower dead
Whose dream turned the nightmare that dwells beneath our darkened beds

How pathetically I broke her like a doll of porcelain
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
113,113,Hearts On Fire,1uPJUOUzZydICIfknCS2nK,heavy-metal,https://open.spotify.com/track/1uPJUOUzZydICIfknCS2nK,HammerFall,2o18h28enlHxj887tATc58,"['gothenburg metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish power metal', 'symphonic metal']",2002-10-28,231386,0,0.578,0.899,1,-5.985,1,0.0469,0.000384,3.14e-06,0.687,0.374,91.0,231387,4,"We saw the writings on the wall
When heathens ruled above us all
Tormented, we still heard the call
You come to bring us down
Wield the scepter, steal the crown
Time on the throne is running out

'Cause seasons change but we are still the same
Even though the cold winds blow, the fire burns inside

Hearts on fire, hearts on fire
Burning, burning with desire
Hearts on fire, hearts on fire
Burning, burning with desire
Hearts on fire, hearts on fire
Burning, burning with desire
Burning for the steel
Hearts on fire

For years shunned by society
Outcasts, condemned for our beliefs
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
114,114,This Momentary Bliss,65I7j3cvNjX8BkCYXqhz5f,heavy-metal,https://open.spotify.com/track/65I7j3cvNjX8BkCYXqhz5f,Soilwork,7wqP36o9lqWteOCxBnXlwx,"['alternative metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",2013-03-01,225946,0,0.469,0.9790000000000001,4,-5.0680000000000005,1,0.0749,1.05e-05,0.000993,0.698,0.36700000000000005,122.51,225947,4,"My eyes are bleeding
They've searched for someone else
Addicted to the hunt
And end up somewhere else
Where the expendable souls go

There must be more to this
I'm right in here
Stare through a glass wall
I tell you this my friend
We must be bigger
Than momentary bliss

Don't let the light you see restrain you
Don't put your trust in the dark outside
There will be more than you ever could die for
This momentary bliss is a lie

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
115,115,At War With Reality,06IbVDQRIM4USfAdJY06sG,heavy-metal,https://open.spotify.com/track/06IbVDQRIM4USfAdJY06sG,At The Gates,6YXarbjg36ODFPez0PnOlD,"['brutal death metal', 'death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",2014-10-27,188800,0,0.43799999999999994,0.991,7,-5.245,1,0.0748,2.11e-06,0.161,0.231,0.39899999999999997,106.538,188800,3,"At war with reality
I only prepare to be free
Broken inside
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
116,116,Journey To The End,6PpRRvTpSth5gM8LbWsERO,heavy-metal,https://open.spotify.com/track/6PpRRvTpSth5gM8LbWsERO,Windir,2ytfu1MWsf763hCBQmaQr6,"['atmospheric black metal', 'black metal', 'folk black metal', 'folk metal', 'melodic black metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'viking black metal', 'viking metal']",2002-06-12,574406,0,0.23199999999999998,0.8029999999999999,5,-6.359,1,0.0518,1.52e-05,0.00214,0.139,0.0664,124.00200000000001,574407,4,"A vague shadow lurking in the dark,
A sane man's worst nightmare,
A vision containing death,
As a wake in honour of himself,
For equal sane mortals,
It's a nightmare becoming real,
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
